Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2015","2015","An","4858800","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2016","2016","t","2882.07","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2016","2016","An","5154400","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2017","2017","t","3029.06","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2017","2017","An","5417185","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2018","2018","t","3094.47","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2018","2018","An","5533890","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2019","2019","t","3266.81","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2019","2019","An","5842386","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2020","2020","t","3334.14","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2020","2020","An","5962172","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2021","2021","t","3356.69","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2021","2021","An","6003010","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21514","Sheep fat, unrendered","2022","2022","t","3410.62","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2022","2022","An","6099390","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","1992","1992","t","9506","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","1993","1993","t","9657","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","1994","1994","t","8853","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","1995","1995","t","9023","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","1996","1996","t","9129","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","1997","1997","t","9562","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","1998","1998","t","10292","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","1999","1999","t","10496","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2000","2000","t","10916","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2001","2001","t","11605","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2002","2002","t","11837","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2003","2003","t","12086","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2004","2004","t","12301","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2005","2005","t","13131","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2006","2006","t","13576","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2007","2007","t","14220","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2008","2008","t","14766","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2009","2009","t","15252","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2010","2010","t","15621","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2011","2011","t","15951","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2012","2012","t","16210","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2013","2013","t","16523","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2014","2014","t","16784","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2015","2015","t","17020","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2016","2016","t","16662","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2017","2017","t","16040","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2018","2018","t","15849","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2019","2019","t","16095","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2020","2020","t","16128.2","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2021","2021","t","16138.1","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","t","15766.6","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","1992","1992","t","5200","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","1993","1993","t","3200","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","1994","1994","t","1500","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","1995","1995","t","1100","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","1996","1996","t","800","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","1997","1997","t","400","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","1998","1998","t","103","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","1999","1999","t","12","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","2000","2000","t","66.7","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","2001","2001","t","115","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","2002","2002","t","148","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","2003","2003","t","131","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","2004","2004","t","103.23","I","Imputed value",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","2005","2005","t","78","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","2006","2006","t","63","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","2007","2007","t","81","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","2008","2008","t","24","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","2009","2009","t","9","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","2010","2010","t","6","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","2011","2011","t","4","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","2012","2012","t","3","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02944","Silk-worm cocoons suitable for reeling","2013","2013","t","1","A","Official figure",""
