Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2000","2000","1000 Int$","7699","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2001","2001","1000 Int$","8331","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2002","2002","1000 Int$","9027","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2003","2003","1000 Int$","9398","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2004","2004","1000 Int$","11998","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2005","2005","1000 Int$","12408","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2006","2006","1000 Int$","12922","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2007","2007","1000 Int$","13348","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2008","2008","1000 Int$","13727","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2009","2009","1000 Int$","13959","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2010","2010","1000 Int$","15139","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2011","2011","1000 Int$","17509","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2012","2012","1000 Int$","19567","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2013","2013","1000 Int$","20754","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2014","2014","1000 Int$","16117","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2015","2015","1000 Int$","17762","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2016","2016","1000 Int$","19614","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2017","2017","1000 Int$","20101","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2018","2018","1000 Int$","19589","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2019","2019","1000 Int$","18761","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2020","2020","1000 Int$","18466","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2021","2021","1000 Int$","18605","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2022","2022","1000 Int$","18601","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","1995","1995","1000 SLC","643","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","1996","1996","1000 SLC","2014","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","1997","1997","1000 SLC","1960","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","1998","1998","1000 SLC","2273","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","1999","1999","1000 SLC","2397","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2000","2000","1000 SLC","2524","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2001","2001","1000 SLC","3005","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2002","2002","1000 SLC","3404","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2003","2003","1000 SLC","3698","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2004","2004","1000 SLC","5508","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2005","2005","1000 SLC","6103","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2006","2006","1000 SLC","7584","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2007","2007","1000 SLC","8754","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2008","2008","1000 SLC","7247","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2009","2009","1000 SLC","9086","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2010","2010","1000 SLC","10176","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2011","2011","1000 SLC","14353","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2012","2012","1000 SLC","16040","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2013","2013","1000 SLC","17013","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2014","2014","1000 SLC","13212","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2015","2015","1000 SLC","14706","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2016","2016","1000 SLC","20580","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2017","2017","1000 SLC","25046","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2018","2018","1000 SLC","22481","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2019","2019","1000 SLC","22146","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2020","2020","1000 SLC","24220","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2021","2021","1000 SLC","25622","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","02291","Raw milk of sheep","2022","2022","1000 SLC","29276","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02291","Raw milk of sheep","1994","1994","1000 SLC","2001","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02291","Raw milk of sheep","1995","1995","1000 SLC","2073","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02291","Raw milk of sheep","1996","1996","1000 SLC","6135","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02291","Raw milk of sheep","1997","1997","1000 SLC","5841","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02291","Raw milk of sheep","1998","1998","1000 SLC","6231","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02291","Raw milk of sheep","1999","1999","1000 SLC","6573","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02291","Raw milk of sheep","2000","2000","1000 SLC","6921","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02291","Raw milk of sheep","2001","2001","1000 SLC","7489","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02291","Raw milk of sheep","2002","2002","1000 SLC","8115","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","02291","Raw milk of sheep","2003","2003","1000 SLC","8448","E","Estimated value"
